Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-01-13,28.759,29.045,28.309,28.539,2064751
2017-01-16,28.186,29.026,27.966,28.625,2746048
2017-01-17,28.625,28.625,28.061,28.137,3362606
2017-01-18,28.137,28.549,27.994,28.195,2623120
2017-01-19,28.195,28.663,28.042,28.663,1795273
2017-01-20,28.568,29.084,28.519,28.549,2186574
2017-01-23,28.482,28.5,27.946,27.946,1240165
2017-01-24,28.033,28.663,27.707,28.491,3236877
2017-01-25,28.615,30.287,28.615,30.087,4022230
2017-01-26,30.287,30.803,30.211,30.211,3906461
2017-01-27,30.106,30.526,29.628,29.724,1379249
2017-01-30,29.667,30.077,29.275,29.275,1102705
2017-01-31,29.236,29.8,29.236,29.304,1684036
2017-02-01,29.599,29.991,29.494,29.762,3516597
2017-02-02,29.628,29.828,29.236,29.236,1495552
2017-02-03,29.255,29.791,29.246,29.714,1976931
2017-02-06,29.733,30.612,29.733,30.287,2425591
2017-02-07,30.287,30.287,29.848,29.905,2090033
2017-02-08,29.905,30.125,29.714,29.762,2775047
2017-02-09,29.914,30.956,29.914,30.823,2149298
2017-02-10,31.052,31.988,31.042,31.816,6999894
2017-02-13,31.959,32.657,31.816,32.007,3183395
2017-02-14,32.198,32.408,31.635,32.007,2445053
2017-02-15,32.198,33.401,31.949,33.038,4204506
2017-02-16,32.963,33.401,32.532,33.383,6133602
2017-02-17,33.173,33.307,32.465,32.599,4132293
2017-02-20,32.724,32.838,32.361,32.379,900327
2017-02-21,32.379,33.621,32.379,33.526,3742588
2017-02-22,33.631,33.966,33.154,33.87,3842977
2017-02-23,33.679,33.994,33.401,33.401,1790125
2017-02-24,33.258,33.44,32.312,32.408,1898598
2017-02-27,32.408,32.828,31.959,32.151,1587181
2017-02-28,32.341,32.351,31.653,31.796,2492649
2017-03-01,31.931,33.832,31.931,33.823,3386583
2017-03-02,33.841,34.109,33.23,33.813,2476778
2017-03-03,33.393,33.603,33.058,33.058,2546756
2017-03-06,33.058,33.87,32.294,32.724,2598007
2017-03-07,32.599,32.81,31.864,31.864,2135524
2017-03-08,31.816,31.969,31.08,31.319,2376168
2017-03-09,31.5,31.806,30.956,31.386,2877089
2017-03-10,31.711,32.322,31.214,31.214,2093162
2017-03-13,31.214,32.026,31.186,31.959,1806430
2017-03-14,31.94,31.988,31.539,31.625,1986003
2017-03-15,31.415,31.52,31.052,31.07,2437767
2017-03-16,31.625,32.055,31.453,32.045,2901987
2017-03-17,32.007,32.456,32.007,32.188,5733825
2017-03-20,32.188,32.188,31.453,31.739,2073742
2017-03-21,31.749,32.599,31.749,31.931,2841195
2017-03-22,31.529,31.653,30.899,30.975,2522284
2017-03-23,31.147,31.472,30.631,31.195,1773270
2017-03-24,31.128,31.796,31.013,31.796,1165240
2017-03-27,31.195,31.5,30.946,31.433,1014848
2017-03-28,31.702,31.702,31.262,31.653,857461
2017-03-29,31.796,31.864,31.013,31.529,1588004
2017-03-30,31.529,31.788,31.004,31.004,1912063
2017-03-31,31.033,31.309,30.631,30.631,2027681
2017-04-03,30.784,31.568,30.727,31.529,906203
2017-04-04,31.425,32.294,31.272,32.055,1846481
2017-04-05,32.122,32.475,31.969,32.294,1953692
2017-04-06,32.055,32.485,31.72,32.475,1565580
2017-04-07,32.208,32.294,31.682,31.912,1820739
2017-04-10,32.007,32.169,31.711,31.711,1216305
2017-04-11,31.568,32.074,31.147,31.433,1632332
2017-04-12,31.433,31.692,30.478,30.574,2155013
2017-04-13,30.574,30.851,30.297,30.536,2118241
2017-04-18,30.86,31.223,30.689,30.765,3275234
2017-04-19,31.042,31.759,30.937,31.73,2569276
2017-04-20,31.73,31.921,31.348,31.711,1968701
2017-04-21,31.816,31.988,31.004,31.195,1061771
2017-04-24,31.72,31.969,31.28,31.702,2410928
2017-04-25,31.644,32.81,31.644,32.647,3053381
2017-04-26,32.657,33.679,32.399,33.469,4078193
2017-04-27,33.297,34.492,33.287,34.243,3485270
2017-04-28,34.147,34.396,33.393,33.717,2080355
2017-05-02,33.727,33.976,33.411,33.976,1569207
2017-05-04,33.966,35.294,33.927,34.873,5185063
2017-05-05,34.606,34.998,34.472,34.912,2236377
2017-05-08,34.921,35.198,33.899,34.109,2375687
2017-05-09,34.157,35.628,34.09,35.628,3146791
2017-05-10,35.351,35.571,34.186,34.453,3371498
2017-05-11,34.492,35.198,33.774,33.832,2078395
2017-05-12,33.966,34.348,33.631,34.195,1772333
2017-05-15,34.396,34.816,33.985,34.205,1370186
2017-05-16,34.205,34.482,32.972,33.823,3088445
2017-05-17,33.679,33.899,33.03,33.287,2934222
2017-05-18,33.154,33.421,32.552,33.01,1539977
2017-05-19,33.01,33.364,32.743,33.01,2251200
2017-05-22,33.411,34.099,33.115,33.87,2275453
2017-05-23,33.87,34.004,32.895,33.038,1741504
2017-05-24,33.01,34.558,32.771,34.558,3506536
2017-05-25,34.72,35.198,34.28,34.443,2952728
2017-05-26,34.31,34.864,34.042,34.492,2325156
2017-05-29,34.396,34.558,34.061,34.129,467648
2017-05-30,33.994,34.272,33.488,33.66,1105105
2017-05-31,33.65,34.883,33.554,34.883,7300526
2017-06-01,34.788,34.788,33.689,33.689,2418064
2017-06-02,34.004,34.329,33.823,34.176,1608303
2017-06-05,34.176,34.386,33.689,34.061,1881913
2017-06-06,33.765,34.558,33.66,34.339,1774244
2017-06-07,34.272,35.112,34.214,34.348,2457880
2017-06-08,34.214,34.959,34.129,34.959,1800721
2017-06-09,34.873,35.581,34.205,34.252,2356450
2017-06-12,34.252,34.357,33.182,33.182,1968351
2017-06-13,33.469,33.966,33.001,33.832,1843656
2017-06-14,33.909,34.176,33.058,33.097,2186532
2017-06-16,33.22,33.851,33.163,33.536,3618377
2017-06-19,33.727,34.243,33.707,34.233,867957
2017-06-20,34.223,34.223,32.838,33.01,2600207
2017-06-21,32.981,33.23,32.685,33.001,2197460
2017-06-22,33.01,33.24,32.675,32.848,1086860
2017-06-23,32.819,33.068,32.275,32.485,1467814
2017-06-26,32.485,33.707,32.465,33.307,1941362
2017-06-27,33.211,33.86,33.154,33.201,1561985
2017-06-28,33.201,33.316,32.638,33.087,1924703
2017-06-29,33.25,33.488,32.895,33.287,1619632
2017-06-30,32.981,33.411,32.734,32.924,1433720
2017-07-03,32.924,33.889,32.828,33.889,963886
2017-07-04,33.488,33.526,32.963,32.963,1490612
2017-07-05,32.915,33.278,32.877,32.981,1422522
2017-07-06,32.963,33.536,32.895,33.45,1451165
2017-07-07,33.354,33.478,33.201,33.22,851177
2017-07-10,33.44,33.526,32.895,33.106,875302
2017-07-11,33.01,33.383,32.905,33.154,1313349
2017-07-12,33.144,33.813,33.144,33.536,1579175
2017-07-13,33.46,33.603,33.125,33.25,1779934
2017-07-14,33.25,33.393,32.886,33.297,1162655
2017-07-17,33.326,34.09,33.326,34.09,2637842
2017-07-18,33.937,34.3,33.66,34.013,1898369
2017-07-19,34.023,34.586,33.966,34.405,3703676
2017-07-20,34.405,34.796,34.147,34.252,2354122
2017-07-21,34.147,34.529,33.774,34.205,2491741
2017-07-24,34.205,34.759,34.119,34.492,1901362
2017-07-25,34.396,34.644,34.223,34.492,2625126
2017-07-26,34.586,34.864,34.405,34.682,902036
2017-07-27,34.51,34.778,34.433,34.778,1177923
2017-07-28,34.539,35.093,34.357,35.093,958713
2017-07-31,34.921,35.437,34.921,35.189,2428372
2017-08-01,35.16,35.762,35.16,35.618,1575805
2017-08-02,35.504,35.781,34.29,34.386,3424318
2017-08-03,34.405,34.653,33.927,33.927,2743515
2017-08-04,33.976,34.682,33.976,34.252,2862718
2017-08-07,34.31,34.51,34.137,34.51,1032446
2017-08-08,34.51,35.284,34.262,35.284,1565582
2017-08-09,35.084,35.179,34.615,35.093,2140230
2017-08-10,34.845,35.218,34.28,34.3,2000123
2017-08-11,34.205,34.492,34.186,34.272,1544137
2017-08-14,34.367,34.778,34.272,34.386,1133109
2017-08-16,34.396,34.462,33.966,33.966,1746240
2017-08-17,33.966,34.052,33.488,33.65,1185836
2017-08-18,33.44,33.65,33.201,33.546,1239882
2017-08-21,33.488,33.813,33.25,33.813,438024
2017-08-22,33.794,33.86,33.354,33.44,977875
2017-08-23,33.469,33.689,33.097,33.526,839706
2017-08-24,33.536,34.243,33.393,34.195,1581399
2017-08-25,34.376,34.529,34.042,34.386,953140
2017-08-28,34.586,35.198,34.262,35.169,1850643
2017-08-29,35.074,35.169,34.433,34.462,1800569
2017-08-30,34.759,35.734,34.682,35.255,2636902
2017-08-31,35.246,35.638,34.644,35.045,1738233
2017-09-01,34.902,35.255,34.615,35.255,880281
2017-09-04,34.682,35.169,34.653,34.883,759141
2017-09-05,34.998,35.284,34.644,34.883,1017757
2017-09-06,34.586,34.921,34.549,34.682,957605
2017-09-07,34.606,34.931,33.937,34.205,2111229
2017-09-08,34.109,34.52,33.985,34.147,1344585
2017-09-11,34.3,34.529,33.927,33.927,1729616
2017-09-12,34.052,34.376,33.163,33.354,2401002
2017-09-13,33.45,33.67,33.01,33.297,2360173
2017-09-14,33.344,33.717,33.344,33.717,1672050
2017-09-15,33.66,33.823,33.001,33.201,5959753
2017-09-18,33.335,33.774,33.335,33.679,1176929
2017-09-19,33.679,34.396,33.613,34.157,1801655
2017-09-20,34.186,34.376,33.574,33.909,644868
2017-09-21,33.909,34.205,33.727,34.09,1258629
2017-09-22,33.917,34.386,33.86,34.07,1957559
2017-09-25,34.023,34.29,33.774,33.774,577351
2017-09-26,33.727,33.87,33.211,33.44,705318
2017-09-27,33.431,33.794,33.058,33.058,1090392
2017-09-28,33.287,33.536,33.01,33.097,853872
2017-09-29,33.097,33.937,33.068,33.756,1321649
2017-10-02,34.013,34.157,33.536,33.832,1412078
2017-10-03,33.823,34.004,33.574,33.727,925124
2017-10-04,33.65,34.07,33.497,33.631,1587100
2017-10-05,33.507,33.87,33.335,33.698,1021475
2017-10-06,33.727,33.746,33.106,33.134,1811234
2017-10-09,33.23,33.517,33.22,33.421,829922
2017-10-10,33.774,34.319,33.756,34.319,2034466
2017-10-11,34.329,35.255,34.252,34.978,3248781
2017-10-12,35.065,35.351,34.902,35.198,2265788
2017-10-13,35.093,35.342,34.931,34.959,1641148
2017-10-16,34.988,35.485,34.835,34.835,1634333
2017-10-17,34.892,35.428,34.855,35.16,2071701
2017-10-18,35.093,35.332,34.873,34.873,1193848
2017-10-19,35.065,35.877,34.921,35.724,4266115
2017-10-20,35.828,35.828,35.304,35.494,1780197
2017-10-23,35.437,35.609,35.036,35.036,1454591
2017-10-24,35.055,35.428,34.453,34.5,1850670
2017-10-25,34.472,35.016,34.472,34.959,1137797
2017-10-26,34.855,35.045,34.443,34.549,810508
2017-10-27,34.635,35.685,34.586,35.218,1913399
2017-10-30,35.255,36.813,35.255,36.689,3422606
2017-10-31,36.517,37.1,36.307,37.023,2587063
2017-11-02,36.956,37.166,36.106,36.115,2231950
2017-11-03,36.211,36.65,36.03,36.316,2078874
2017-11-06,36.297,37.453,36.297,37.31,2310085
2017-11-07,37.5,38.685,37.5,38.122,4846209
2017-11-08,38.122,38.255,37.759,38.026,2044009
2017-11-09,37.864,38.074,36.927,37.119,3604544
2017-11-10,37.052,37.3,36.221,37.042,2385175
2017-11-13,37.272,38.475,37.262,37.998,2450024
2017-11-14,38.218,38.571,37.778,38.275,2355110
2017-11-15,38.141,38.304,37.596,37.835,2142646
2017-11-16,38.026,38.524,37.94,38.218,4228289
2017-11-17,38.198,39.077,38.198,38.953,1564007
2017-11-20,38.628,39.431,38.524,39.411,1165551
2017-11-21,39.287,39.832,39.23,39.593,2025393
2017-11-22,39.46,39.976,39.411,39.976,1414599
2017-11-23,39.746,40.443,39.65,40.319,1222429
2017-11-24,40.147,40.367,39.803,40.129,2483635
2017-11-27,39.956,40.979,39.956,40.606,1803758
2017-11-28,40.492,41.074,40.376,40.988,2102868
2017-11-29,41.093,41.466,39.994,40.129,2179674
2017-11-30,40.08,40.979,40.08,40.415,3267801
2017-12-01,40.176,40.635,39.354,40.1,2028440
2017-12-04,39.927,40.348,39.497,39.756,1767067
2017-12-05,39.641,40.109,39.507,39.756,1365502
2017-12-06,39.173,39.546,38.791,38.791,2916326
2017-12-07,38.752,39.593,38.743,39.431,2256650
2017-12-08,39.316,40.214,39.316,40.1,2408103
2017-12-11,40.042,40.205,39.746,40.147,1252688
2017-12-12,40.08,40.539,39.966,40.386,2094995
2017-12-13,40.195,40.492,39.956,40.453,1166638
2017-12-14,40.396,41.084,40.319,41.084,2057943
2017-12-15,41.055,41.322,40.749,41.322,6377608
2017-12-18,41.132,41.552,41.132,41.524,1676694
2017-12-19,41.399,41.734,41.198,41.275,1272095
2017-12-20,41.084,42.23,40.94,41.982,2632906
2017-12-21,41.905,41.934,41.475,41.848,1611949
2017-12-22,41.648,41.887,41.265,41.322,956946
2017-12-27,41.285,42.326,41.285,42.326,1213822
2017-12-28,41.944,42.737,41.781,42.737,1831052
2017-12-29,42.507,42.689,42.154,42.335,1252098
2018-01-03,42.134,42.287,40.892,41.408,2083024
2018-01-04,41.418,42.278,41.418,42.087,3478899
2018-01-05,41.895,42.364,41.685,42.297,4843170
2018-01-08,42.374,43.205,42.374,43.08,3549984
2018-01-09,42.994,43.166,42.766,43.043,3848126
2018-01-10,42.994,42.994,42.402,42.756,2599050
2018-01-11,42.708,43.472,42.621,43.472,3966175
2018-01-12,43.233,43.759,43.147,43.463,1158887
2018-01-15,43.329,43.663,42.918,43.472,1857130
2018-01-16,43.196,44.695,43.196,44.389,2911272
2018-01-17,44.045,44.742,43.998,44.285,1945696
2018-01-18,44.294,44.667,44.065,44.428,1826954
2018-01-19,44.294,44.714,44.103,44.198,1034359
2018-01-22,44.379,44.571,44.16,44.342,1803233
2018-01-23,44.514,44.905,44.408,44.838,2403096
2018-01-24,44.676,45.478,44.638,45.47,1574413
2018-01-25,45.288,45.47,44.285,44.361,2806515
2018-01-26,44.428,44.81,43.74,43.855,1050551
2018-01-29,43.864,44.313,43.415,43.902,1512189
2018-01-30,43.415,44.026,43.415,44.016,2737168
2018-01-31,43.988,44.361,43.577,43.625,1774414
2018-02-01,43.778,44.198,42.774,43.033,2085323
2018-02-02,42.861,43.339,42.517,42.994,1924117
2018-02-05,42.527,43.071,42.287,42.708,1181899
2018-02-06,41.179,41.934,41.084,41.246,3456233
2018-02-07,41.246,42.411,41.236,42.221,3204442
2018-02-08,42.068,42.307,40.959,40.959,2011719
2018-02-09,40.806,41.361,40.549,40.73,1873157
2018-02-12,40.998,42.125,40.998,41.456,1524266
2018-02-13,41.59,42.02,41.351,41.361,1816212
2018-02-14,41.561,41.801,40.797,41.437,1769261
2018-02-15,41.801,42.192,41.132,41.132,1288307
2018-02-16,41.714,41.714,40.004,40.09,2002288
2018-02-19,40.129,40.988,40.129,40.864,1251485
2018-02-20,40.558,41.084,40.434,41.084,729897
2018-02-21,40.921,41.246,40.806,40.988,1467135
2018-02-22,40.558,42.326,40.558,42.058,2609913
2018-02-23,41.905,42.393,41.466,41.829,1568829
2018-02-26,42.03,42.478,41.571,42.039,2166621
2018-02-27,41.953,42.794,41.867,42.144,1795221
2018-02-28,41.609,42.134,41.045,41.151,3473724
2018-03-01,40.902,41.141,40.023,40.51,2374278
2018-03-02,40.129,40.558,39.937,40.319,2468629
2018-03-05,40.129,41.342,40.052,41.342,1498286
2018-03-06,41.705,41.791,40.692,40.692,2107392
2018-03-07,40.319,41.084,40.157,40.969,2170404
2018-03-08,41.055,41.084,38.542,38.838,5092403
2018-03-09,38.848,39.641,37.625,39.374,5624237
2018-03-12,39.574,40.492,39.374,40.406,3290117
2018-03-13,40.406,40.5,39.717,39.89,2746541
2018-03-14,40.08,40.205,39.421,40.071,2042491
2018-03-15,40.071,40.319,38.657,38.981,1878286
2018-03-16,39.173,39.173,38.055,38.447,6309609
2018-03-19,38.218,38.628,37.931,38.218,1129504
2018-03-20,38.208,39.631,38.198,39.536,1834158
2018-03-21,39.421,40.606,39.364,40.606,3507758
2018-03-22,40.376,41.036,39.068,39.068,2440652
2018-03-23,38.695,39.316,38.275,38.867,1904501
2018-03-26,39.011,39.25,38.371,38.695,1625229
2018-03-27,39.154,39.555,38.695,38.791,1629929
2018-03-28,38.504,38.695,38.026,38.074,3028715
2018-03-29,38.618,38.81,38.112,38.638,1940820
2018-04-03,38.524,39.077,38.218,38.59,2187073
2018-04-04,38.542,38.552,37.329,37.558,2270965
2018-04-05,38.227,38.332,37.673,37.969,1059754
2018-04-06,37.969,38.008,37.176,37.606,1741955
2018-04-09,37.739,38.504,37.606,37.931,4111068
2018-04-10,38.313,38.609,37.243,38.036,5116726
2018-04-11,37.95,38.695,37.788,38.208,2983513
2018-04-12,38.179,39.698,38.026,39.411,2671392
2018-04-13,39.411,39.603,39.001,39.411,2192302
2018-04-16,39.192,39.507,38.819,39.03,748410
2018-04-17,39.173,39.813,39.163,39.813,2470596
2018-04-18,39.66,40.109,38.962,39.794,2772361
2018-04-19,39.65,40.529,39.613,39.766,2397222
2018-04-20,39.65,40.08,39.02,39.02,950748
2018-04-23,38.915,39.727,38.838,39.421,1649693
2018-04-24,39.497,40.224,39.326,39.326,3306054
2018-04-25,39.268,39.526,38.819,39.068,1550818
2018-04-26,39.097,40.129,39.097,40.042,1441093
2018-04-27,40.08,40.31,39.316,39.564,1406036
2018-04-30,39.411,40.166,39.411,39.976,920278
2018-05-02,39.976,40.492,39.67,40.205,945155
2018-05-04,39.994,40.109,38.819,38.819,1919093
2018-05-07,39.03,39.163,38.093,38.141,1035915
2018-05-08,38.084,39.603,38.084,39.526,1602355
2018-05-09,39.526,40.453,39.393,40.176,1992744
2018-05-10,40.51,40.587,39.899,40.166,1959801
2018-05-11,40.1,40.529,39.766,40.529,1363808
2018-05-14,40.329,40.606,39.947,40.549,1404349
2018-05-15,40.376,40.51,39.402,39.689,1366234
2018-05-16,39.497,39.603,38.714,39.335,1878863
2018-05-17,39.001,39.584,38.456,38.695,1667603
2018-05-18,38.609,38.991,38.456,38.858,1872348
2018-05-21,38.752,39.784,38.752,39.603,2260108
2018-05-22,39.517,39.956,39.163,39.344,2775121
2018-05-23,39.077,39.087,38.122,38.456,1435419
2018-05-24,38.599,38.934,37.195,37.195,2011111
2018-05-25,37.262,37.892,37.214,37.596,2700538
2018-05-28,37.529,38.169,36.794,37.195,767094
2018-05-29,37.033,37.376,36.001,37.357,2411257
2018-05-30,36.976,36.976,35.867,35.867,9697168
2018-06-01,35.924,36.383,35.428,36.307,3133454
2018-06-04,36.497,37.586,36.478,36.985,1771314
2018-06-05,36.985,37.673,36.67,37.492,2145127
2018-06-06,37.768,37.797,36.909,37.348,2016138
2018-06-07,37.72,38.389,37.396,38.265,1368896
2018-06-08,37.845,38.313,37.529,37.739,2028424
2018-06-11,37.759,38.322,37.682,37.921,1086155
2018-06-12,37.921,38.599,37.892,38.351,1726319
2018-06-13,38.351,38.408,38.016,38.294,2832697
2018-06-14,38.218,38.561,37.931,38.218,2008075
2018-06-15,38.218,38.408,37.367,37.405,6338822
2018-06-18,37.272,37.339,36.039,36.134,1710073
2018-06-19,35.895,36.077,35.485,36.01,1990308
2018-06-20,35.944,37.243,35.944,36.707,1741129
2018-06-21,36.66,36.927,35.828,36.173,2094062
2018-06-22,36.23,36.469,35.972,36.211,1207808
2018-06-25,35.962,36.756,35.895,36.058,2071754
2018-06-26,35.972,36.574,35.848,35.944,3115216
2018-06-27,35.828,36.134,35.504,35.59,1119603
2018-06-28,35.379,35.494,34.492,34.539,2106183
2018-06-29,34.702,35.342,34.577,35.342,2142170
2018-07-02,34.625,35.198,34.272,35.16,1662646
2018-07-03,35.208,36.536,35.208,36.402,1687392
2018-07-04,36.25,36.689,36.25,36.689,945292
2018-07-05,36.335,36.909,36.221,36.45,1164246
2018-07-06,36.507,36.641,36.383,36.497,1760124
2018-07-09,36.737,36.985,36.211,36.23,1762120
2018-07-10,36.221,37.425,35.972,37.07,1790282
2018-07-11,37.07,37.205,36.65,37.042,1420404
2018-07-12,37.033,37.797,36.88,37.539,1785332
2018-07-13,37.912,37.912,36.526,36.679,1472978
2018-07-16,36.555,36.841,35.887,35.887,689725
2018-07-17,36.087,36.25,35.351,35.734,2421639
2018-07-18,35.81,36.268,35.208,35.485,1009591
2018-07-19,35.294,36.278,35.16,36.03,1330036
2018-07-20,35.867,37.205,35.752,37.157,1517820
2018-07-23,37.214,38.112,37.08,37.749,1532563
2018-07-24,37.892,39.03,37.864,38.953,1525280
2018-07-25,38.924,39.03,38.485,38.743,1141307
2018-07-26,38.743,39.708,38.456,39.44,1079310
2018-07-27,39.374,39.65,38.858,39.402,759843
2018-07-30,39.201,40.109,38.867,40.004,1560373
2018-07-31,39.746,40.386,39.526,39.841,1818041
2018-08-01,39.985,40.129,39.574,40.129,2290869
2018-08-02,39.851,40.281,39.546,39.966,1054479
2018-08-03,39.841,40.09,39.182,39.603,1037589
2018-08-06,39.65,40.243,39.087,40.243,1056234
2018-08-07,40.349,40.436,39.778,40.185,1992604
2018-08-08,40.34,40.466,38.897,38.897,3893073
2018-08-09,39.159,39.788,38.907,39.788,1438162
2018-08-10,39.236,39.352,38.249,38.345,1939415
2018-08-13,38.394,38.994,37.91,38.578,2567691
2018-08-14,38.665,39.052,37.823,38.162,1411938
2018-08-16,37.832,39.188,37.832,39.023,2017068
2018-08-17,39.013,39.023,37.881,37.9,1692513
2018-08-20,38.191,39.052,38.191,38.549,1697430
2018-08-21,38.529,40.078,38.529,39.788,2101799
2018-08-22,39.691,40.659,39.294,40.311,2152785
2018-08-23,40.301,41.647,39.923,41.124,7035648
2018-08-24,41.124,41.705,40.843,40.921,2926574
2018-08-27,41.056,42.198,41.056,41.869,1673237
2018-08-28,41.676,42.837,41.298,42.295,3860453
2018-08-29,41.918,42.576,41.279,41.288,5756014
2018-08-30,41.221,41.618,40.988,41.143,3435967
2018-08-31,41.143,41.521,40.785,40.853,3430132
2018-09-03,40.853,41.618,40.853,41.376,1372499
2018-09-04,41.482,41.956,39.981,40.562,2735100
2018-09-05,40.562,41.085,40.03,40.078,3490087
2018-09-06,39.933,40.64,39.933,40.369,2244167
2018-09-07,40.34,40.746,39.352,39.769,2036490
2018-09-10,39.769,40.524,39.769,40.466,1340905
2018-09-11,40.611,40.659,39.372,39.71,2874391
2018-09-12,39.788,39.856,38.316,38.316,3347179
2018-09-13,38.345,39.033,38.345,38.684,2029864
2018-09-14,39.052,39.255,38.365,39.207,1592309
2018-09-17,39.207,39.517,38.423,38.587,1584090
2018-09-18,38.51,39.875,38.51,39.304,2307757
2018-09-19,39.556,40.969,39.536,40.756,2740378
2018-09-20,40.649,41.134,40.475,40.524,2690668
2018-09-21,40.843,41.027,39.972,40.175,17567765
2018-09-24,40.175,40.456,39.778,40.165,1741873
2018-09-25,40.165,41.337,40.059,41.182,1974104
2018-09-26,41.182,41.608,40.911,41.569,1616190
2018-09-27,41.501,41.84,40.969,41.656,3245666
2018-09-28,41.24,41.801,40.407,41.53,3709291
2018-10-01,41.53,42.063,40.775,40.853,2049055
2018-10-02,40.756,41.085,40.127,40.853,1464266
2018-10-03,41.143,41.734,40.804,41.192,2178683
2018-10-04,40.756,41.647,40.253,41.046,2837963
2018-10-05,40.862,41.376,40.398,40.708,2067972
2018-10-08,40.514,41.037,40.253,40.253,1752387
2018-10-09,40.272,40.998,40.165,40.804,995372
2018-10-10,41.027,41.046,39.062,39.13,2436980
2018-10-11,38.423,39.294,38.316,38.365,2547110
2018-10-12,38.733,39.081,38.239,38.326,2743568
2018-10-15,38.568,38.568,37.174,37.271,4262518
2018-10-16,37.416,38.433,37.174,38.394,4226603
2018-10-17,38.675,39.11,38.539,38.781,2847504
2018-10-18,38.626,39.556,38.471,38.994,2214790
2018-10-19,38.868,39.556,38.578,39.42,1184964
2018-10-22,39.526,39.846,38.655,38.723,1297459
2018-10-23,38.452,38.713,38.21,38.249,1385601
2018-10-24,38.278,38.733,37.919,38.239,1723016
2018-10-25,37.755,38.771,37.639,38.771,1836173
2018-10-26,38.597,38.713,37.755,37.774,1390137
2018-10-29,37.91,38.404,37.59,37.813,1274179
2018-10-30,37.861,38.374,37.59,38.142,1255570
2018-10-31,38.442,38.8,38.103,38.655,2934787
2018-11-02,39.033,39.623,38.946,39.101,1619622
2018-11-05,39.284,40.224,39.255,40.194,2520655
2018-11-06,40.388,40.466,39.497,39.778,1583217
2018-11-07,39.846,41.017,39.807,40.737,2592692
2018-11-08,40.843,41.104,40.291,40.804,2685305
2018-11-09,40.669,40.921,40.165,40.388,2710349
2018-11-13,40.175,40.717,39.643,40.069,2898171
2018-11-14,40.069,40.446,39.701,40.059,2666766
2018-11-15,40.224,40.611,38.994,39.033,2381658
2018-11-16,39.207,39.333,36.196,36.69,10062814
2018-11-19,37.077,37.89,35.732,37.89,4041008
2018-11-20,37.89,38.316,37.087,37.658,2372332
2018-11-21,37.852,38.568,37.561,38.491,2664291
2018-11-22,38.384,38.607,38.026,38.191,1127573
2018-11-23,38.045,38.617,37.987,38.617,748063
2018-11-26,38.462,39.159,38.113,38.452,1269890
2018-11-27,38.626,38.946,38.171,38.81,1925987
2018-11-28,38.791,39.662,38.742,39.546,2215905
2018-11-29,39.691,40.369,39.449,40.369,2461608
2018-11-30,40.049,40.146,39.023,39.604,3025406
2018-12-03,40.253,40.485,40.02,40.243,1371698
2018-12-04,40.136,40.62,39.991,40.62,3256783
2018-12-05,39.923,40.466,39.749,40.466,2099925
2018-12-06,40.001,40.136,39.13,39.323,2533768
2018-12-07,39.478,39.923,38.704,38.752,1413095
2018-12-10,38.723,39.188,38.239,38.239,1387881
2018-12-11,38.549,38.704,37.193,37.193,2993390
2018-12-12,37.416,38.975,37.387,38.771,2273726
2018-12-13,39.12,39.401,38.481,39.207,2843406
2018-12-14,39.013,39.633,38.917,39.556,3679573
2018-12-17,39.275,39.643,39.159,39.623,1659854
2018-12-18,39.255,40.272,39.226,40.272,2729448
2018-12-19,40.098,40.32,39.943,40.262,1813609
2018-12-20,40.04,40.04,38.994,39.314,1824312
2018-12-21,39.294,39.294,37.707,37.978,6084983
2018-12-27,38.578,38.829,38.084,38.142,1537553
2018-12-28,38.326,38.723,38.045,38.21,1103635
2019-01-02,38.239,39.207,37.813,39.207,1409540
2019-01-03,38.646,38.839,38.045,38.307,1900704
2019-01-04,38.675,39.556,38.558,39.159,2310382
2019-01-07,39.401,39.759,39.217,39.594,3240708
2019-01-08,39.497,39.594,39.11,39.401,3946271
2019-01-09,39.497,39.556,38.849,39.13,3840789
2019-01-10,38.829,39.091,38.132,38.336,4263418
2019-01-11,38.51,38.771,37.987,38.229,5338484
2019-01-14,38.142,38.452,37.997,38.239,2168213
2019-01-15,38.433,38.771,38.287,38.626,3311143
2019-01-16,38.81,38.917,38.181,38.578,2381268
2019-01-17,38.578,38.946,38.21,38.529,3821050
2019-01-18,38.626,39.333,38.626,39.284,8006340
2019-01-21,39.304,39.381,38.859,39.207,1118220
2019-01-22,38.868,39.633,38.868,39.11,2857206
2019-01-23,39.062,40.156,39.042,39.875,4860589
2019-01-24,40.146,40.611,39.691,40.272,3037513
2019-01-25,40.466,40.466,39.033,39.139,4240681
2019-01-28,39.207,39.207,37.658,38.2,5905777
2019-01-29,38.239,38.849,37.832,38.578,2607894
2019-01-30,38.442,38.52,37.668,37.726,3573483
2019-01-31,38.045,38.5,37.668,38.249,3033687
2019-02-01,38.336,38.51,37.919,38.51,913123
2019-02-04,38.413,38.597,38.103,38.249,1336533
2019-02-05,38.423,38.684,38.297,38.684,1377340
2019-02-06,38.723,39.149,38.539,39.013,1562285
2019-02-07,38.733,39.052,38.171,38.229,1321432
2019-02-08,38.055,38.249,37.619,37.619,2225958
2019-02-11,37.852,38.258,37.677,38.113,1381276
